DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2011-2012 Regular Season,01/20/12,Indiana,Road,27,16,24,27,,,,,94,240,35,83,8,16,16,21,9,34,43,25,13,9,12,5,94,93.5,93.5,100.6,97.4,1,D.Granger,D.West,R.Hibbert,P.George,D.Collison,Mike Callahan,Courtney Kirkland,-3,-3,188,2.5 -05 / -2 -05 / -1.5 -05,-1 -05,-130,PK -05,,
2011-2012 Regular Season,01/20/12,Golden State,Home,23,20,26,22,,,,,91,240,37,80,10,23,7,8,7,38,45,18,21,3,18,5,91,93.5,93.5,97.4,100.6,3IN4,D.Wright,D.Lee,A.Biedrins,M.Ellis,S.Curry,,Tony Brown,188,3,188,92 / 192.5 / 193,193.5,110,96.5,Boxscore,Odds
2011-2012 Regular Season,01/20/12,Minnesota,Road,22,26,24,29,,,,,101,240,36,81,6,15,23,33,10,29,39,21,22,8,11,3,101,93.3,93.3,108.3,105.1,1,W.Johnson,K.Love,D.Milicic,L.Ridnour,R.Rubio,Ken Mauer,Matt Boland,188,5.5,188,89.5 / 190.5 / 191,191.5,170,94.5o15,,
2011-2012 Regular Season,01/20/12,LA Clippers,Home,31,28,20,19,,,,,98,240,33,71,11,21,21,28,7,34,41,12,27,6,18,5,98,93.3,93.3,105.1,108.3,4IN5,R.Gomes,B.Griffin,D.Jordan,R.Foye,C.Billups,,Eli Roe,-5.5 -05,-5.5,188,5.5 -05 / -5 -05,-4.5 -05,-200,+0.5 -15,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Cleveland,Road,19,23,21,31,,,,,94,240,34,70,7,20,19,27,5,28,33,18,19,6,20,3,94,94.4,94.4,99.6,128.2,B2B,O.Casspi,A.Jamison,A.Varejao,A.Parker,K.Irving,Scott Foster,Mark Ayotte,188.5,7.5,188.5,88 / 187.5 / 187,187.5,280,92.5,,
2011-2012 Regular Season,01/21/12,Atlanta,Home,27,34,28,32,,,,,121,240,46,83,11,24,18,24,9,27,36,31,17,11,11,3,121,94.4,94.4,128.2,99.6,3IN4-B2B,M.Williams,J.Smith,Z.Pachulia,J.Johnson,J.Teague,,Brent Barnaky,-7.5  EVEN,-7.5,188.5,7.5 EVEN,-7.5,-340,+1 -15,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Portland,Road,27,16,25,23,,,,,91,240,34,81,3,20,20,24,13,25,38,19,24,7,9,3,91,83.0,83.0,109.6,113.2,3IN4-B2B,N.Batum,L.Aldridge,M.Camby,W.Matthews,R.Felton,Rodney Mott,Tom Washington,-6 -05,-6,183.5,7  / -7.5  / -7,-6.5,-300,-6,,
2011-2012 Regular Season,01/21/12,Detroit,Home,26,28,19,21,,,,,94,240,30,67,7,15,27,32,8,26,34,13,21,5,13,8,94,83.0,83.0,113.2,109.6,4IN5-B2B,T.Prince,B.Wallace,G.Monroe,R.Stuckey,B.Knight,,Mark Lindsay,183.5,6,183.5,79 / 179.5 / 178.5,177.5,250,89,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Philadelphia,Road,28,21,20,23,,,,,92,240,37,83,8,15,10,15,7,24,31,18,17,9,9,5,92,88.9,88.9,103.4,127.1,3IN4-B2B,A.Iguodala,E.Brand,N.Vucevic,J.Meeks,J.Holiday,Gary Zielinski,Eric Lewis,195,7.5,195,93.5 / 194 / 193.5,193,260,97,,
2011-2012 Regular Season,01/21/12,Miami,Home,29,27,25,32,,,,,113,240,44,81,7,16,18,21,12,40,52,24,13,5,11,10,113,88.9,88.9,127.1,103.4,1,L.James,C.Bosh,J.Anthony,J.Jones,M.Chalmers,,Eric Dalen,-7.5 -05,-7.5,195,7.5  / -8  / -7.5,-7,-320,-2,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Denver,Road,25,21,26,26,7,14,,,119,290,41,98,6,24,31,43,15,43,58,29,20,12,21,4,119,118.6,98.1,100.4,96.2,4IN5-B2B,D.Gallinari,N.Hilario,T.Mozgov,T.Lawson,A.Miller,Dick Bavetta,Monty McCutchen,-1 -05,-1,206.5,1  / -2  / -2.5,-2,-125,-3.5,,
2011-2012 Regular Season,01/21/12,New York,Home,24,30,18,26,7,9,,,114,290,44,97,11,33,15,21,11,39,50,24,34,8,24,7,114,118.6,98.1,96.2,100.4,3IN4-B2B,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,I.Shumpert,,Kevin Cutler,206.5,1,206.5,06 / 206.5 / 207,206.5,105,101.5,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Charlotte,Road,23,20,26,20,,,,,89,240,35,74,2,11,17,23,9,35,44,18,17,4,16,5,89,88.5,88.5,100.5,107.3,3+,G.Henderson,T.Thomas,B.Mullens,K.Walker,D.Augustin,Ron Garretson,Zach Zarba,185o10,12,185,85o10 / 185 / 184.5,184,816,89.5,,
2011-2012 Regular Season,01/21/12,Chicago,Home,27,23,30,15,,,,,95,240,40,85,6,15,9,15,10,27,37,26,17,11,8,3,95,88.5,88.5,107.3,100.5,B2B,L.Deng,C.Boozer,O.Asik,R.Hamilton,C.Watson,,Scott Twardoski,-12 -05,-12,185,12 -05 / -12,-12.5,-1100,-5.5,Boxscore,Odds
2011-2012 Regular Season,01/21/12,San Antonio,Road,23,26,26,27,,,,,102,240,42,94,7,22,11,15,16,27,43,24,15,6,14,2,102,92.9,92.9,109.8,113.1,4IN5-B2B,R.Jefferson,M.Bonner,D.Blair,K.Leonard,T.Parker,Bill Spooner,Derrick Collins,194,2,194,91.5 / 192 / 192.5,193,170,96.5,,
2011-2012 Regular Season,01/21/12,Houston,Home,28,27,22,28,,,,,105,240,44,79,6,22,11,12,4,28,32,22,18,5,13,9,105,92.9,92.9,113.1,109.8,1,C.Parsons,L.Scola,S.Dalembert,K.Martin,K.Lowry,,Haywoode Workman,-2 -05,-2,194,2.5  / -3  / -3.5,-4.5,-200,-1,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Sacramento,Road,21,39,16,19,,,,,95,240,36,87,6,19,17,22,11,27,38,20,19,6,16,3,95,100.4,100.4,94.6,127.5,3IN4-B2B,F.Garcia,J.Thompson,D.Cousins,M.Thornton,T.Evans,David Jones,Bill Kennedy,191.5,9.5,191.5,91.5 / 190.5,190,400,95,,
2011-2012 Regular Season,01/21/12,Memphis,Home,34,34,34,26,,,,,128,240,50,92,8,16,20,27,11,40,51,27,20,11,11,9,128,100.4,100.4,127.5,94.6,3IN4-B2B,R.Gay,M.Speights,M.Gasol,T.Allen,M.Conley,,Tre Maddox,-9.5,-9.5,191.5,10  / -9.5  / -9,-9.5,-500,-2.5,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Oklahoma City,Road,28,20,15,21,,,,,84,240,32,77,4,17,16,24,14,41,55,13,16,8,19,10,84,92.4,92.4,90.9,80.1,2,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,Tony Brothers,Leroy Richardson,-8 -05,-8,202,8  / -7.5  / -8,-8.5,-400,-1,,
2011-2012 Regular Season,01/21/12,New Jersey,Home,18,17,16,23,,,,,74,240,27,87,3,23,17,19,16,30,46,14,16,9,18,5,74,92.4,92.4,80.1,90.9,2,D.Stevenson,K.Humphries,M.Okur,M.Brooks,D.Williams,,Greg Willard,202,8,202,98 / 199 / 201,200.5,320,98,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Dallas,Road,27,14,23,19,,,,,83,240,32,79,4,26,15,20,9,39,48,17,25,8,12,6,83,89.3,89.3,92.9,90.7,3IN4,S.Marion,L.Odom,B.Haywood,D.West,J.Kidd,Eddie Rush,Pat Fraher,-5.5 -05,-5.5,175,5.5 -05 / -5.5,-4,-175,-3,,
2011-2012 Regular Season,01/21/12,New Orleans,Home,23,18,12,28,,,,,81,240,29,78,2,19,21,32,11,30,41,15,16,9,12,3,81,89.3,89.3,90.7,92.9,3IN4,T.Ariza,J.Smith,E.Okafor,M.Belinelli,J.Jack,,Karl Lane,175,5.5,175,72 / 172.5 / 173,170.5,155,83.5,Boxscore,Odds
2011-2012 Regular Season,01/21/12,Minnesota,Road,26,26,29,17,,,,,98,240,37,83,8,21,16,21,13,22,35,17,20,10,11,3,98,88.5,88.5,110.8,122.1,3IN4-B2B,W.Johnson,K.Love,D.Milicic,L.Ridnour,R.Rubio,James Capers,Tony Brown,190.5,6.5,190.5,90.5 / 191,190.5,250,94.5,,
2011-2012 Regular Season,01/21/12,Utah,Home,22,32,30,24,,,,,108,240,41,79,5,15,21,29,15,31,46,25,18,5,15,5,108,88.5,88.5,122.1,110.8,1,G.Hayward,P.Millsap,A.Jefferson,R.Bell,D.Harris,,Marat Kogut,-6.5,-6.5,190.5,6.5  / -7  / -7.5,-7,-300,-4,Boxscore,Odds
2011-2012 Regular Season,01/22/12,Boston,Road,20,29,24,27,,,,,100,240,37,72,5,12,21,30,7,28,35,22,20,7,17,2,100,94.5,94.5,105.8,99.5,1,P.Pierce,K.Garnett,J.O`Neal,R.Allen,A.Bradley,Joe Crawford,Kevin Fehr,-4.5,-4.5,185.5,4.5,-4,-190,1,,
2011-2012 Regular Season,01/22/12,Washington,Home,21,19,29,25,,,,,94,240,37,77,2,15,18,21,6,31,37,17,28,8,17,7,94,94.5,94.5,99.5,105.8,1,C.Singleton,A.Blatche,J.McGee,N.Young,J.Wall,,Violet Palmer,185.5,4.5,185.5,82 / 181.5 / 180,179.5,165,89,Boxscore,Odds
2011-2012 Regular Season,01/22/12,Toronto,Road,11,26,21,33,,,,,91,240,29,81,8,19,25,31,14,26,40,21,31,15,18,4,91,97.7,97.7,93.2,105.5,1,J.Johnson,E.Davis,A.Johnson,D.DeRozan,J.Calderon,Mike Callahan,Leon Wood,184.5,9.5,184.5,85.5 / 185 / 185.5,184.5,325,92,,
2011-2012 Regular Season,01/22/12,LA Clippers,Home,27,22,27,27,,,,,103,240,35,72,8,21,25,40,9,35,44,26,24,14,22,9,103,97.7,97.7,105.5,93.2,1,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Billups,,Olandis Poole,-9.5,-9.5,184.5,9.5  / -8.5  / -8,-8.5,-415,-1.5 -05,Boxscore,Odds
2011-2012 Regular Season,01/22/12,Milwaukee,Road,18,28,19,26,,,,,91,240,28,80,5,30,30,34,15,27,42,18,28,10,15,5,91,89.6,89.6,101.5,91.5,1,J.Leuer,S.Livingston,A.Bogut,C.Delfino,B.Jennings,Marc Davis,Josh Tiven,195.5,9.5,195.5,95.5 / 194.5 / 193.5,193,400,96,,
2011-2012 Regular Season,01/22/12,Miami,Home,21,20,22,19,,,,,82,240,25,67,3,12,29,35,12,30,42,9,25,7,22,2,82,89.6,89.6,91.5,101.5,3IN4-B2B,L.James,C.Bosh,J.Anthony,J.Jones,M.Chalmers,,Kane Fitzgerald,-9.5,-9.5,195.5,9.5  / -9,-9.5,-500,-9,Boxscore,Odds
2011-2012 Regular Season,01/22/12,Charlotte,Road,21,21,19,26,,,,,87,240,37,79,5,14,8,15,7,27,34,18,20,9,13,6,87,88.3,88.3,98.5,109.8,B2B,G.Henderson,T.Thomas,B.Mullens,K.Walker,D.Augustin,Michael Smith,Derrick Stafford,195.5u10,5.5,195.5,92.5 / 191.5 / 192,192.5,180,95,,
2011-2012 Regular Season,01/22/12,New Jersey,Home,28,30,17,22,,,,,97,240,38,86,7,27,14,15,16,31,47,19,14,5,14,5,97,88.3,88.3,109.8,98.5,B2B,D.Stevenson,K.Humphries,M.Okur,M.Brooks,D.Williams,,Tommy Nunez Jr.,-5.5  EVEN,-5.5,195.5,5.5 EVEN / -5.5,-5,-220,+2 -15,Boxscore,Odds
2011-2012 Regular Season,01/22/12,Indiana,Road,14,35,28,21,,,,,98,240,36,77,10,18,16,19,12,38,50,22,22,3,17,3,98,88.7,88.7,110.5,108.2,1,D.Granger,D.West,R.Hibbert,P.George,D.Collison,Ken Mauer,Matt Boland,178u10,5.5,178,80.5 / 180 / 179.5,180,190,91.5,,
2011-2012 Regular Season,01/22/12,LA Lakers,Home,27,25,26,18,,,,,96,240,36,86,2,9,22,33,18,25,43,22,16,10,8,5,96,88.7,88.7,108.2,110.5,3IN4,M.Barnes,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Eli Roe,-5.5,-5.5,178,5.5  / -5.5 -05,-5.5,-230,-3,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Washington,Road,14,18,26,25,,,,,83,240,32,74,0,7,19,27,9,29,38,15,17,3,9,5,83,86.4,86.4,96.0,119.2,3IN4-B2B,R.Lewis,A.Blatche,J.McGee,N.Young,J.Wall,Bill Kennedy,Mark Ayotte,192,13.5,192,94 / 195 / 194.5,194,850,95.5,,
2011-2012 Regular Season,01/23/12,Philadelphia,Home,33,29,23,18,,,,,103,240,43,83,6,16,11,20,9,37,46,30,19,8,7,3,103,86.4,86.4,119.2,96.0,3IN4,A.Iguodala,E.Brand,T.Battie,J.Meeks,J.Holiday,,Kevin Cutler,-13.5 -05,-13.5,192,13.5  / -13  / -12.5,-13,-1150,0.5,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Orlando,Road,20,16,10,10,,,,,56,240,16,65,4,16,20,30,11,33,44,12,16,5,25,6,56,90.7,90.7,61.7,95.9,2,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,Leroy Richardson,Tom Washington,-4 -05,-4,178,6  / -6.5  / -7,-7.5,-290,-7,,
2011-2012 Regular Season,01/23/12,Boston,Home,22,24,23,18,,,,,87,240,33,78,2,13,19,19,8,38,46,21,21,13,15,9,87,90.7,90.7,95.9,61.7,3IN4-B2B,P.Pierce,K.Garnett,J.O`Neal,S.Pavlovic,A.Bradley,,Scott Twardoski,178u10,4,178,77 / 176.5 / 176,175.5,245,88,Boxscore,Odds
2011-2012 Regular Season,01/23/12,New Jersey,Road,18,25,25,27,,,,,95,240,37,77,7,19,14,21,9,23,32,23,18,3,11,1,95,84.6,84.6,112.3,130.0,3IN4-B2B2B,D.Stevenson,K.Humphries,M.Okur,A.Morrow,D.Williams,Ed Malloy,Brent Barnaky,184u10,13.5,184,88 / 187.5 / 188,188.5,1300,94.5,,
2011-2012 Regular Season,01/23/12,Chicago,Home,28,31,26,25,,,,,110,240,43,75,7,19,17,23,12,31,43,33,18,3,10,4,110,84.6,84.6,130.0,112.3,3IN4,R.Brewer,C.Boozer,J.Noah,R.Hamilton,D.Rose,,Kane Fitzgerald,-13.5 -05,-13.5,184,13  / -13.5  / -13,-13.5,-2000,-3,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Atlanta,Road,28,20,22,27,,,,,97,240,38,83,3,11,18,21,7,38,45,19,18,8,12,3,97,96.1,96.1,101.0,95.7,3IN4,M.Williams,J.Smith,Z.Pachulia,J.Johnson,J.Teague,Dick Bavetta,Eric Lewis,-1.5,-1.5,182,2  / -1.5  / -1,-1.5,-130,-1,,
2011-2012 Regular Season,01/23/12,Milwaukee,Home,23,25,16,28,,,,,92,240,37,92,5,17,13,17,13,35,48,24,17,6,13,6,92,96.1,96.1,95.7,101.0,3IN4-B2B,C.Delfino,L.Mbah a Moute,A.Bogut,S.Livingston,B.Jennings,,Tre Maddox,182u10,1.5,182,80.5 / 181 / 180,179.5,110,88,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Houston,Road,28,26,22,31,,,,,107,240,39,86,7,21,22,28,9,33,42,20,23,11,12,3,107,99.7,99.7,107.3,92.3,1,C.Parsons,L.Scola,S.Dalembert,K.Martin,K.Lowry,Dan Crawford,Sean Wright,196.5o10,2.5,196.5,98 / 197.5 / 197,196.5,120,97.5,,
2011-2012 Regular Season,01/23/12,Minnesota,Home,19,28,24,21,,,,,92,240,33,80,5,12,21,27,8,33,41,22,20,9,20,1,92,99.7,99.7,92.3,107.3,3IN4,D.Williams,K.Love,D.Milicic,L.Ridnour,R.Rubio,,Karl Lane,-2.5 -05,-2.5,196.5,2.5 -03 / -2.5  / -3,-2.5,-140,-3.5,Boxscore,Odds
2011-2012 Regular Season,01/23/12,San Antonio,Road,30,26,23,25,,,,,104,240,41,75,7,16,15,20,4,23,27,28,10,8,10,1,104,88.3,88.3,117.8,115.5,3IN4,R.Jefferson,T.Duncan,D.Blair,K.Leonard,T.Parker,David Jones,Scott Wall,-4.5 -05,-4.5,177,4.5 -05,-4.5,-200,-2.5,,
2011-2012 Regular Season,01/23/12,New Orleans,Home,28,27,25,22,,,,,102,240,42,83,6,12,12,13,11,29,40,20,14,8,14,7,102,88.3,88.3,115.5,117.8,1,T.Ariza,J.Smith,E.Okafor,M.Belinelli,J.Jack,,Greg Willard,177,4.5,177,77 / 177o14 / 178.5,177,170,88,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Detroit,Road,12,21,25,21,,,,,79,240,28,82,4,14,19,27,11,27,38,14,11,10,10,1,79,91.4,91.4,86.4,108.3,3IN4,T.Prince,B.Wallace,G.Monroe,R.Stuckey,B.Knight,Monty McCutchen,Pat Fraher,187u10,13,187,87 / 185 / 185.5,186,1200,90.5,,
2011-2012 Regular Season,01/23/12,Oklahoma City,Home,29,31,25,14,,,,,99,240,41,77,7,16,10,14,9,42,51,21,22,4,19,10,99,91.4,91.4,108.3,86.4,1,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,JT Orr,-13 -05,-13,187,13 -05 / -13,-13.5,-2000,PK ,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Phoenix,Road,27,19,19,22,,,,,87,240,31,83,6,20,19,22,17,35,52,22,19,9,19,4,87,91.1,91.1,95.5,102.1,2,G.Hill,M.Morris,M.Gortat,R.Price,S.Nash,Bill Spooner,Eric Dalen,181,6.5,181,82 / 182.5 / 183,183.5,180,91,,
2011-2012 Regular Season,01/23/12,Dallas,Home,32,17,25,19,,,,,93,240,33,81,8,25,19,29,12,30,42,23,17,11,12,5,93,91.1,91.1,102.1,95.5,1,S.Marion,L.Odom,B.Haywood,D.West,J.Kidd,,Nick Buchert,-6.5  EVEN,-6.5,181,5.5  / -6  / -5.5,-5,-220,-2 -15,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Sacramento,Road,21,17,18,33,,,,,89,240,32,80,7,18,18,25,11,25,36,23,22,8,14,3,89,92.1,92.1,96.7,109.7,3IN4,D.Greene,J.Thompson,D.Cousins,J.Salmons,T.Evans,Eddie Rush,Tony Brown,192,10.5,192,95.5 / 194.5 / 194,194.5,550,95.5,,
2011-2012 Regular Season,01/23/12,Portland,Home,21,32,21,27,,,,,101,240,41,88,7,19,12,21,19,34,53,22,22,6,18,2,101,92.1,92.1,109.7,96.7,3IN4,G.Wallace,L.Aldridge,M.Camby,W.Matthews,R.Felton,,Marat Kogut,-10.5,-10.5,192,10.5,-11,-750,-2,Boxscore,Odds
2011-2012 Regular Season,01/23/12,Memphis,Road,13,22,17,39,,,,,91,240,36,85,2,13,17,23,15,26,41,18,13,14,18,4,91,94.4,94.4,96.4,95.4,3IN4,R.Gay,M.Speights,M.Gasol,T.Allen,M.Conley,James Capers,Derrick Collins,195,1,195,95u10 / 195 / 194.5,195,125,96,,
2011-2012 Regular Season,01/23/12,Golden State,Home,21,23,24,22,,,,,90,240,38,76,9,25,5,8,8,31,39,24,22,11,24,6,90,94.4,94.4,95.4,96.4,2,D.Wright,D.Lee,A.Biedrins,M.Ellis,S.Curry,,Olandis Poole,-1,-1,195,1.5 -05 / -1.5  / -2,-2.5,-145,+1.5 -15,Boxscore,Odds
2011-2012 Regular Season,01/24/12,New York,Road,26,26,21,38,,,,,111,240,39,78,7,19,26,33,13,40,53,26,21,6,13,8,111,92.3,92.3,120.3,84.5,2,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,I.Shumpert,Tom Washington,John Goble,-4,-4,191,4.5  / -5  / -5.5,-6,-240,0.5,,
2011-2012 Regular Season,01/24/12,Charlotte,Home,23,19,15,21,,,,,78,240,27,82,3,11,21,22,9,24,33,10,22,5,15,8,78,92.3,92.3,84.5,120.3,3IN4,D.Brown,T.Thomas,B.Mullens,G.Henderson,K.Walker,,James Williams,191,4,191,91 / 190.5 / 191.5,191,200,94,Boxscore,Odds
2011-2012 Regular Season,01/24/12,Orlando,Road,22,23,29,28,,,,,102,240,38,83,13,32,13,19,13,27,40,22,19,13,14,9,102,89.4,89.4,114.1,92.9,B2B,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,Scott Foster,Mark Ayotte,183,3,183,82 / 182.5 / 183,183.5,140,92,,
2011-2012 Regular Season,01/24/12,Indiana,Home,29,16,17,21,,,,,83,240,31,78,3,11,18,18,12,30,42,8,17,3,19,7,83,89.4,89.4,92.9,114.1,1,D.Granger,D.West,R.Hibbert,P.George,D.Collison,,Haywoode Workman,-3,-3,183,3.5  / -3.5 -05 / -3,-3.5,-160,-2.5,Boxscore,Odds
2011-2012 Regular Season,01/24/12,Cleveland,Road,18,19,21,27,,,,,85,240,34,68,6,16,11,17,7,26,33,20,27,10,22,4,85,89.5,89.5,94.9,102.7,2,O.Casspi,A.Jamison,A.Varejao,A.Parker,K.Irving,Tony Brothers,Kevin Fehr,201o10,12,201,03.5 / 204 / 203.5,203,1175,98,,
2011-2012 Regular Season,01/24/12,Miami,Home,17,20,24,31,,,,,92,240,32,70,5,18,23,26,6,23,29,16,15,10,18,5,92,89.5,89.5,102.7,94.9,3IN4,L.James,C.Bosh,J.Anthony,S.Battier,M.Chalmers,,Michael Smith,-12,-12,201,12  / -12.5  / -13,-13.5,-1750,-9,Boxscore,Odds
2011-2012 Regular Season,01/24/12,Toronto,Road,17,31,31,20,,,,,99,240,34,82,8,15,23,25,11,35,46,18,22,10,17,2,99,95.6,95.6,103.6,100.5,1,J.Johnson,A.Bargnani,A.Gray,D.DeRozan,J.Calderon,Ken Mauer,Rodney Mott,186,5.5,186,88.5 / 188 / 187.5,188,210,95,,
2011-2012 Regular Season,01/24/12,Phoenix,Home,27,25,19,25,,,,,96,240,39,82,5,16,13,17,8,32,40,23,20,7,15,4,96,95.6,95.6,100.5,103.6,B2B,G.Hill,M.Morris,M.Gortat,R.Price,S.Nash,,Eli Roe,-5.5 -05,-5.5,186,5.5 -05 / -5.5,-6,-250,-2.5,Boxscore,Odds
2011-2012 Regular Season,01/24/12,Memphis,Road,25,18,13,28,,,,,84,240,34,90,3,14,13,17,11,28,39,21,24,10,11,3,84,94.3,94.3,89.1,102.8,4IN5-B2B,R.Gay,M.Speights,M.Gasol,T.Allen,M.Conley,Mike Callahan,Derek Richardson,189u10,6,189,87 / 187.5 / 187,187.5,220,94.5,,
2011-2012 Regular Season,01/24/12,Portland,Home,25,22,23,27,,,,,97,240,31,72,5,22,30,36,11,39,50,16,18,8,20,6,97,94.3,94.3,102.8,89.1,4IN5-B2B,G.Wallace,L.Aldridge,M.Camby,W.Matthews,R.Felton,,Curtis Blair,-6  EVEN,-6,189,5  / -5.5  / -6,-6.5,-260,-3 -15,Boxscore,Odds
2011-2012 Regular Season,01/25/12,New York,Road,23,22,19,17,,,,,81,240,32,76,3,20,14,20,11,33,44,18,23,8,23,3,81,93.9,93.9,86.3,96.9,B2B,C.Anthony,A.Stoudemire,T.Chandler,L.Fields,I.Shumpert,Bill Kennedy,Kane Fitzgerald,-1.5,-1.5,197.5,3.5  / -4  / -3.5,-4,-175,-3 -15,,
2011-2012 Regular Season,01/25/12,Cleveland,Home,27,18,24,22,,,,,91,240,34,78,9,20,14,26,14,30,44,28,21,10,19,2,91,93.9,93.9,96.9,86.3,B2B,O.Casspi,A.Jamison,A.Varejao,A.Parker,K.Irving,,Scott Twardoski,197.5u10,1.5,197.5,97 / 196 / 197,196,155,96,Boxscore,Odds
2011-2012 Regular Season,01/25/12,New Jersey,Road,22,21,23,16,15,,,,97,265,37,82,12,27,11,14,12,33,45,21,15,5,19,3,97,92.1,83.4,105.3,97.7,4IN5,D.Stevenson,K.Humphries,M.Okur,A.Morrow,D.Williams,Joe Crawford,John Goble,194,10.5,194,92 / 191.5 / 191,192,600,95.5,,
2011-2012 Regular Season,01/25/12,Philadelphia,Home,18,27,16,21,8,,,,90,265,35,79,5,14,15,19,7,30,37,21,20,10,13,2,90,92.1,83.4,97.7,105.3,1,A.Iguodala,E.Brand,T.Battie,J.Meeks,J.Holiday,,James Williams,-10.5,-10.5,194,10.5  / -11,-11.5,-800,-6.5 -15,Boxscore,Odds
2011-2012 Regular Season,01/25/12,Charlotte,Road,17,11,21,26,,,,,75,240,28,78,1,9,18,25,13,25,38,13,12,12,22,13,75,95.3,95.3,78.7,96.6,4IN5-B2B,D.Brown,T.Thomas,B.Mullens,M.Carroll,K.Walker,Scott Foster,Matt Boland,191o10,5.5,191,94 / 193.5 / 193,192.5,290,93,,
2011-2012 Regular Season,01/25/12,Washington,Home,31,17,23,21,,,,,92,240,39,83,3,10,11,16,15,36,51,23,28,10,23,13,92,95.3,95.3,96.6,78.7,3IN4,R.Lewis,A.Blatche,J.McGee,N.Young,J.Wall,,Karl Lane,-5.5,-5.5,191,6  / -6.5  / -7,-7.5,-350,1.5,Boxscore,Odds
2011-2012 Regular Season,01/25/12,Miami,Road,24,32,24,21,,,,,101,240,37,71,5,15,22,25,6,20,26,24,20,7,11,1,101,87.0,87.0,116.2,112.7,4IN5-B2B,L.James,C.Bosh,J.Anthony,S.Battier,M.Chalmers,Dick Bavetta,Bennie Adams,-7.5 -05,-7.5,187,8.5  / -9  / -8.5,-9,-440,-3.5,,
2011-2012 Regular Season,01/25/12,Detroit,Home,17,33,24,24,,,,,98,240,36,72,7,22,19,25,14,29,43,19,24,5,22,6,98,87.0,87.0,112.7,116.2,1,D.Wilkins,B.Wallace,G.Monroe,R.Stuckey,B.Knight,,Kevin Cutler,187,7.5,187,87.5o07 / 187.5 / 188,187.5,340,93.5,Boxscore,Odds
2011-2012 Regular Season,01/25/12,Indiana,Road,24,20,31,20,,,,,95,240,38,80,5,10,14,21,11,33,44,18,20,8,13,7,95,90.7,90.7,104.8,99.2,3IN4-B2B,D.Granger,D.West,R.Hibbert,P.George,D.Collison,Marc Davis,Eric Lewis,184,8.5,184,88 / 187.5 / 187,187.5,330,93.5,,
2011-2012 Regular Season,01/25/12,Chicago,Home,23,31,20,16,,,,,90,240,36,90,3,13,15,21,15,26,41,19,20,6,13,8,90,90.7,90.7,99.2,104.8,1,R.Brewer,C.Boozer,J.Noah,R.Hamilton,D.Rose,,Brian Forte,-8.5,-8.5,184,9 -05 / -9  / -8.5,-8,-420,-1.5,Boxscore,Odds
2011-2012 Regular Season,01/25/12,Milwaukee,Road,29,13,30,33,,,,,105,240,39,91,14,29,13,17,10,33,43,26,17,8,11,8,105,95.7,95.7,109.7,103.4,3IN4,C.Delfino,L.Mbah a Moute,A.Bogut,S.Livingston,B.Jennings,David Jones,Monty McCutchen,190u10,4.5,190,89 / 189.5 / 190,190.5,170,92,,
2011-2012 Regular Season,01/25/12,Houston,Home,23,28,19,29,,,,,99,240,38,93,8,31,15,20,16,36,52,22,15,5,13,6,99,95.7,95.7,103.4,109.7,1,C.Parsons,L.Scola,S.Dalembert,K.Martin,K.Lowry,,JT Orr,-4.5 +05,-4.5,190,4.5  / -4  / -4.5,-5,-200,PK ,Boxscore,Odds
2011-2012 Regular Season,01/25/12,New Orleans,Road,22,29,20,20,,,,,91,240,35,75,1,7,20,21,8,24,32,16,24,11,17,8,91,91.5,91.5,99.5,110.4,1,T.Ariza,J.Smith,E.Okafor,M.Belinelli,J.Jack,Ed Malloy,Sean Wright,183,13,183,84 / 185 / 186,186.5,816,93,,
